rid,respondent_age,respondent_gender,respondent_hhi,respondent_race,respondent_hispanic,respondent_education,respondent_region,version,number,trait,shared_family,shared_friend,shared_acquaintance,shared_disliked,top3,top1,variable,category,age,gender,sexuality,"race, ethnicity, nationality",education,religion,family role,occupation,demographics,political views,hobbies and interests,physical body,"personality, behaviors, traits",ambiguous,none,other,none of the above
64af4810-a94e-d38b-91f9-2191aa0ac1d7,50-59,Female,"$150,000 to $199,999",White,No,Associate's degree,South,neighbor,1,Job,NA,NA,NA,NA,1,0,occupation,demographics,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
64af4967-ce41-1144-2e16-05be4e3c9328,30-39,Female,"$200,000 to $249,999",Asian,No,Bachelor's degree,West,neighbor,4,Profession,NA,NA,NA,NA,0,0,occupation,demographics,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
64af4bfb-e9ae-f6bf-6e6d-a4f2366ae672,50-59,Male,"$200,000 to $249,999",White,No,Master's or professional degree,South,specific,10,Military,0,0,1,1,NA,NA,occupation,demographics,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
64af5ff8-a5ee-243c-b49a-9e24f4e85d95,60-69,Male,"$50,000 to $99,999",White,No,Master's or professional degree,West,friend,2,occupation,NA,NA,NA,NA,0,0,occupation,demographics,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
64af5ff8-c8e9-901a-afe1-d382824e2a79,60-69,Female,"Up to $49,999",White,No,Associate's degree,South,general,2,an accountant,0,0,0,0,NA,NA,occupation,demographics,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
64af5ff8-c8e9-901a-afe1-d382824e2a79,60-69,Female,"Up to $49,999",White,No,Associate's degree,South,general,9,a retail worker,0,0,1,0,NA,NA,occupation,demographics,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
64af635c-a42a-87d7-d73c-fd9eb3ebac9c,30-39,Female,"Up to $49,999",White,No,Bachelor's degree,South,general,2,Engineering,1,0,1,0,NA,NA,occupation,demographics,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
64af68a1-d76c-2d72-8a85-45e436c82c3e,60-69,Female,Prefer not to answer,White,No,Doctorate degree,South,neighbor,3,Do they work?,NA,NA,NA,NA,0,0,occupation,demographics,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
64af7067-2fdf-5ff5-bfa4-5033fdba7503,20-29,Female,"$50,000 to $99,999",White,No,Completed some college but no degree,South,neighbor,7,Career ,NA,NA,NA,NA,0,0,occupation,demographics,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
64af7078-341e-175e-647a-e6641b34fa27,60-69,Female,"Up to $49,999",White,Yes,Bachelor's degree,Northeast,general,9,Writer,1,1,1,1,NA,NA,occupation,demographics,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
64af7d60-a27d-e72c-e7fb-9b016fb33657,40-49,Female,"Up to $49,999",White,No,High school graduate,Northeast,specific,2,Job,1,1,1,1,NA,NA,occupation,demographics,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
64afe365-56e9-44a5-ea0b-98eb1b50875d,70-79,Male,"$50,000 to $99,999",White,No,Doctorate degree,South,neighbor,2,the kind of work they do,NA,NA,NA,NA,1,0,occupation,demographics,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
64af476a-6ca0-dd7c-3ec6-b95c3b64952f,50-59,Female,"Up to $49,999",White,No,Associate's degree,South,neighbor,1,Children ,NA,NA,NA,NA,1,0,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af476f-a555-ba2f-13d7-16d6d504609a,70-79,Female,"Up to $49,999",White,No,Bachelor's degree,Midwest,neighbor,2,No kids ,NA,NA,NA,NA,1,1,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af477e-6188-f2ce-d978-1b2bea37eec3,20-29,Male,"Up to $49,999",White,No,Completed some college but no degree,Northeast,specific,3,Family,1,0,1,0,NA,NA,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af4792-e438-df90-c5d1-34f8a413a859,60-69,Female,"Up to $49,999",Black or African American,No,Completed some college but no degree,South,neighbor,2,family,NA,NA,NA,NA,0,0,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af4797-6a54-04b7-2231-e1601df0f20c,50-59,Female,"Up to $49,999",White,No,Doctorate degree,South,general,4,Family ,0,0,0,0,NA,NA,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af47da-9ef3-feab-bf2a-79620b670459,60-69,Female,"$100,000 to $149,999",White,No,Associate's degree,South,specific,4,Family,1,1,1,0,NA,NA,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af47e8-8c43-df4d-b0d6-5fdf46567453,70-79,Female,"Up to $49,999",White,No,Master's or professional degree,Northeast,general,5,family,1,0,0,0,NA,NA,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af4810-a94e-d38b-91f9-2191aa0ac1d7,50-59,Female,"$150,000 to $199,999",White,No,Associate's degree,South,neighbor,3,Children,NA,NA,NA,NA,1,0,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af4810-a94e-d38b-91f9-2191aa0ac1d7,50-59,Female,"$150,000 to $199,999",White,No,Associate's degree,South,neighbor,6,Marital status,NA,NA,NA,NA,0,0,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af482b-98b0-bc23-797b-0d39bb876a61,30-39,Female,Prefer not to answer,White,No,Associate's degree,Midwest,general,2,Daughter,1,1,0,0,NA,NA,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af4847-b740-32c2-fc46-2919d29267cd,40-49,Male,"Up to $49,999",Black or African American,No,Bachelor's degree,Midwest,specific,10,Father ,1,0,0,0,NA,NA,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af4859-0cef-fce3-77ec-a74be68b9944,30-39,Female,"Up to $49,999",White,No,Bachelor's degree,Midwest,general,4,Mother ,1,1,0,0,NA,NA,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af4862-3d7c-cfa7-ad92-e8b852f06ce8,30-39,Female,"$50,000 to $99,999",White,No,Bachelor's degree,Midwest,general,1,Mother,1,1,0,1,NA,NA,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af49f3-801e-4d71-de06-cdb7a4edf99f,50-59,Female,Prefer not to answer,Asian,No,Master's or professional degree,West,neighbor,3,Do they have kids,NA,NA,NA,NA,0,0,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af4a8e-a067-f5fe-0c78-054182d8aaee,60-69,Male,"Up to $49,999",White,No,Bachelor's degree,South,specific,6,married,1,0,0,0,NA,NA,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af4bfb-e9ae-f6bf-6e6d-a4f2366ae672,50-59,Male,"$200,000 to $249,999",White,No,Master's or professional degree,South,specific,8,Family,1,1,0,1,NA,NA,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af4c47-50c5-7570-1ea1-70d83e5e7d23,30-39,Male,"$150,000 to $199,999",White,No,Bachelor's degree,Northeast,specific,9,Husband ,1,0,0,0,NA,NA,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af5003-90f3-db2c-f5f4-01fef7e9e0d7,50-59,Male,"Up to $49,999",Other,Yes,Completed some college but no degree,West,neighbor,5,Are they married ,NA,NA,NA,NA,1,0,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af5003-90f3-db2c-f5f4-01fef7e9e0d7,50-59,Male,"Up to $49,999",Other,Yes,Completed some college but no degree,West,neighbor,6,Do they have children ,NA,NA,NA,NA,0,0,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af5c09-08a3-f425-e964-8804fe5bbfd3,40-49,Female,"$100,000 to $149,999",White,No,Bachelor's degree,Northeast,specific,3,Wife,0,0,1,1,NA,NA,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af5c09-08a3-f425-e964-8804fe5bbfd3,40-49,Female,"$100,000 to $149,999",White,No,Bachelor's degree,Northeast,specific,5,Aunt,0,0,1,1,NA,NA,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af5d9b-1136-2a7c-f84d-b54b32f3f859,70-79,Female,"Up to $49,999",Black or African American,No,Completed some college but no degree,South,specific,5,Mother,0,1,1,0,NA,NA,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af5d9b-1136-2a7c-f84d-b54b32f3f859,70-79,Female,"Up to $49,999",Black or African American,No,Completed some college but no degree,South,specific,7,Sister,1,0,1,0,NA,NA,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af5d9b-1136-2a7c-f84d-b54b32f3f859,70-79,Female,"Up to $49,999",Black or African American,No,Completed some college but no degree,South,specific,8,Grandmother,0,0,0,1,NA,NA,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af5eba-840c-cca9-31f6-d63a8536c231,60-69,Male,"Up to $49,999",White,No,Bachelor's degree,Midwest,specific,10,Grandparent,0,0,1,1,NA,NA,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af5eba-840c-cca9-31f6-d63a8536c231,60-69,Male,"Up to $49,999",White,No,Bachelor's degree,Midwest,specific,9,Father,0,0,0,1,NA,NA,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af5ff8-a5ee-243c-b49a-9e24f4e85d95,60-69,Male,"$50,000 to $99,999",White,No,Master's or professional degree,West,friend,3,maritsal status,NA,NA,NA,NA,0,0,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af5ff8-c8e9-901a-afe1-d382824e2a79,60-69,Female,"Up to $49,999",White,No,Associate's degree,South,general,4,a parent,1,0,0,0,NA,NA,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af5ff8-c8e9-901a-afe1-d382824e2a79,60-69,Female,"Up to $49,999",White,No,Associate's degree,South,general,6,a spouse,0,0,0,0,NA,NA,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af624a-6d51-e8b9-fa17-147338f28514,40-49,Female,"Up to $49,999",White,No,High school graduate,Northeast,general,6,Family ,1,1,0,0,NA,NA,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af654f-2bfa-7795-6da7-b2be8593d728,50-59,Male,"Up to $49,999",White,No,Doctorate degree,South,neighbor,3,children,NA,NA,NA,NA,0,0,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af68a1-d76c-2d72-8a85-45e436c82c3e,60-69,Female,Prefer not to answer,White,No,Doctorate degree,South,neighbor,1,Do they have children?,NA,NA,NA,NA,0,0,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af7067-2fdf-5ff5-bfa4-5033fdba7503,20-29,Female,"$50,000 to $99,999",White,No,Completed some college but no degree,South,neighbor,4,If they have family ,NA,NA,NA,NA,0,0,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af7078-341e-175e-647a-e6641b34fa27,60-69,Female,"Up to $49,999",White,Yes,Bachelor's degree,Northeast,general,3,Mother,1,1,1,1,NA,NA,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af7078-341e-175e-647a-e6641b34fa27,60-69,Female,"Up to $49,999",White,Yes,Bachelor's degree,Northeast,general,4,Wife,1,1,1,1,NA,NA,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af73b4-c7ec-8d80-23b4-a247a93ef43c,30-39,Female,"Up to $49,999",American Indian or Alaska Native,No,Master's or professional degree,Midwest,general,7,Being a Mother ,0,0,0,0,NA,NA,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af7d60-a27d-e72c-e7fb-9b016fb33657,40-49,Female,"Up to $49,999",White,No,High school graduate,Northeast,specific,1,Family ,1,1,1,1,NA,NA,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af7d60-a27d-e72c-e7fb-9b016fb33657,40-49,Female,"Up to $49,999",White,No,High school graduate,Northeast,specific,4,Kids ,1,1,1,1,NA,NA,family,demographics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64af4740-c673-062a-7f23-dce5d2723c30,70-79,Female,"$50,000 to $99,999",White,No,Doctorate degree,South,general,2,RELIGIOUS,1,0,0,0,NA,NA,religion,demographics,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
64af4740-c673-062a-7f23-dce5d2723c30,70-79,Female,"$50,000 to $99,999",White,No,Doctorate degree,South,general,3,BELIEVE IN GOD AND JESUS,1,0,0,0,NA,NA,religion,demographics,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
64af4769-80af-abe8-653f-012b04409368,70-79,Female,"$50,000 to $99,999",White,No,Bachelor's degree,South,specific,8,Religion,1,1,0,0,NA,NA,religion,demographics,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
64af4794-0621-3036-464a-64588d30e10d,40-49,Male,"Up to $49,999",White,No,Completed some college but no degree,Midwest,coworker,2,christian,NA,NA,NA,NA,1,0,religion,demographics,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
64af479b-9b04-d530-34ca-d1f8af4bc3a1,30-39,Female,"Up to $49,999",White,No,Completed some college but no degree,West,general,2,Spiritual ,1,1,0,0,NA,NA,religion,demographics,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
64af479e-58a1-fb9f-6b6a-ae4e012deb56,60-69,Female,"Up to $49,999",White,No,Master's or professional degree,West,coworker,4,Christian,NA,NA,NA,NA,1,1,religion,demographics,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
64af479f-8b59-4bb6-99e4-4f13539d2fe1,60-69,Female,"$50,000 to $99,999",Black or African American,No,Other post high school vocational training,South,specific,4,Christian,1,1,0,0,NA,NA,religion,demographics,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
64af47a6-78ce-a60c-2f13-070d80ab1052,40-49,Female,"Up to $49,999",White,No,Master's or professional degree,South,specific,1,Christian ,1,1,1,1,NA,NA,religion,demographics,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
64af47f6-4ba4-18db-6d4b-2395820dca81,60-69,Female,"Up to $49,999",White,No,Master's or professional degree,West,friend,3,Strong Christian values,NA,NA,NA,NA,1,0,religion,demographics,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
64af4810-b4a8-427c-27c2-2b9893b1ebc2,70-79,Male,"Up to $49,999",White,No,Completed some college but no degree,South,general,5,religious,1,1,1,1,NA,NA,religion,demographics,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
64af485b-72de-6d3f-42db-c272d348fdba,60-69,Female,"Up to $49,999",White,No,Completed some college but no degree,Midwest,friend,6,Christian,NA,NA,NA,NA,0,0,religion,demographics,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
64af4862-3d7c-cfa7-ad92-e8b852f06ce8,30-39,Female,"$50,000 to $99,999",White,No,Bachelor's degree,Midwest,general,3,Spiritual ,1,0,0,0,NA,NA,religion,demographics,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
64af49f3-2d06-c7b7-d3dd-b2ea7095dd36,50-59,Male,"Up to $49,999",White,No,High school graduate,Northeast,general,2,Spiritual ,0,1,1,0,NA,NA,religion,demographics,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
64af5003-90f3-db2c-f5f4-01fef7e9e0d7,50-59,Male,"Up to $49,999",Other,Yes,Completed some college but no degree,West,neighbor,1,If they go to church ,NA,NA,NA,NA,0,0,religion,demographics,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
64af5003-90f3-db2c-f5f4-01fef7e9e0d7,50-59,Male,"Up to $49,999",Other,Yes,Completed some college but no degree,West,neighbor,2,Do they believe in Jesus ,NA,NA,NA,NA,1,1,religion,demographics,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
64af5d7d-ae0b-3a4d-4f32-676278a40d64,60-69,Female,"$50,000 to $99,999",White,No,Doctorate degree,South,friend,2,Christian believer,NA,NA,NA,NA,1,0,religion,demographics,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
64af5d9b-1136-2a7c-f84d-b54b32f3f859,70-79,Female,"Up to $49,999",Black or African American,No,Completed some college but no degree,South,specific,10,Christian ,0,0,0,1,NA,NA,religion,demographics,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
64af5dd4-0afc-9eb1-eaee-e9b45a8b5f7b,70-79,Female,Prefer not to answer,White,No,Doctorate degree,Midwest,specific,1,Christian,1,1,1,1,NA,NA,religion,demographics,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
64af72d2-7afb-03e0-6b33-48e4a0cc1fb4,60-69,Female,"$50,000 to $99,999",White,No,Completed some college but no degree,West,specific,10,Spiritual ,0,0,0,0,NA,NA,religion,demographics,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
64af7385-038d-4139-479f-aefed21d11c4,20-29,Female,"Up to $49,999",White,No,High school graduate,South,general,4,Spirituality ,1,1,0,0,NA,NA,religion,demographics,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
64af7c93-0867-27e9-ac5a-6d2d9f2ce647,20-29,Female,"Up to $49,999",Black or African American,No,Bachelor's degree,Midwest,specific,2,Relegion,1,0,0,0,NA,NA,religion,demographics,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
64afd3e6-e247-e7bf-8a7c-32199e60e5a8,40-49,Male,"Up to $49,999",White,No,High school graduate,South,specific,1,spiritual,1,1,1,0,NA,NA,religion,demographics,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
64af46c3-9044-43dc-325d-4b64f5477846,70-79,Male,"Up to $49,999",White,Yes,Doctorate degree,Midwest,neighbor,5,education,NA,NA,NA,NA,0,0,education,demographics,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
64af4728-d1a4-de80-f402-d30f21ffcb20,70-79,Male,"Up to $49,999",White,No,Doctorate degree,South,specific,10,Educated ,0,0,0,0,NA,NA,education,demographics,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
64af4769-80af-abe8-653f-012b04409368,70-79,Female,"$50,000 to $99,999",White,No,Bachelor's degree,South,specific,5,Education,0,0,0,0,NA,NA,education,demographics,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
64af47e8-8c43-df4d-b0d6-5fdf46567453,70-79,Female,"Up to $49,999",White,No,Master's or professional degree,Northeast,general,10,educated,0,0,0,0,NA,NA,education,demographics,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
64af47e8-8c43-df4d-b0d6-5fdf46567453,70-79,Female,"Up to $49,999",White,No,Master's or professional degree,Northeast,general,7,education,0,0,0,0,NA,NA,education,demographics,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
64af4823-6964-dd22-230c-838abd142e99,50-59,Female,"$50,000 to $99,999",Black or African American,No,Associate's degree,South,specific,9,Special education teacher assistant ,0,0,0,0,NA,NA,education,demographics,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
64af4859-0cef-fce3-77ec-a74be68b9944,30-39,Female,"Up to $49,999",White,No,Bachelor's degree,Midwest,general,3,Educated,1,1,1,1,NA,NA,education,demographics,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
64af654f-2bfa-7795-6da7-b2be8593d728,50-59,Male,"Up to $49,999",White,No,Doctorate degree,South,neighbor,4,education,NA,NA,NA,NA,1,0,education,demographics,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
64af674b-3fd3-3039-10ee-b1c4c72ddae0,50-59,Female,"Up to $49,999",White,No,Doctorate degree,South,friend,5,Educational background or major,NA,NA,NA,NA,0,0,education,demographics,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
64afe365-56e9-44a5-ea0b-98eb1b50875d,70-79,Male,"$50,000 to $99,999",White,No,Doctorate degree,South,neighbor,4,education level,NA,NA,NA,NA,1,0,education,demographics,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
64af4769-80af-abe8-653f-012b04409368,70-79,Female,"$50,000 to $99,999",White,No,Bachelor's degree,South,specific,10,Race,1,1,1,1,NA,NA,race_ethnicity,demographics,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
64af4769-80af-abe8-653f-012b04409368,70-79,Female,"$50,000 to $99,999",White,No,Bachelor's degree,South,specific,4,Ethnicity,1,1,1,1,NA,NA,race_ethnicity,demographics,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
64af4794-0621-3036-464a-64588d30e10d,40-49,Male,"Up to $49,999",White,No,Completed some college but no degree,Midwest,coworker,10,white,NA,NA,NA,NA,0,0,race_ethnicity,demographics,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
64af4797-6a54-04b7-2231-e1601df0f20c,50-59,Female,"Up to $49,999",White,No,Doctorate degree,South,general,1,Race,1,0,0,0,NA,NA,race_ethnicity,demographics,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
64af47f1-b313-b356-f9bb-63f26ba8ffd6,50-59,Female,"Up to $49,999",White,No,Bachelor's degree,West,neighbor,1,Where they're from.,NA,NA,NA,NA,0,0,race_ethnicity,demographics,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
64af4967-ce41-1144-2e16-05be4e3c9328,30-39,Female,"$200,000 to $249,999",Asian,No,Bachelor's degree,West,neighbor,2,Race,NA,NA,NA,NA,1,0,race_ethnicity,demographics,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
64af4c47-50c5-7570-1ea1-70d83e5e7d23,30-39,Male,"$150,000 to $199,999",White,No,Bachelor's degree,Northeast,specific,1,American ,1,1,1,1,NA,NA,race_ethnicity,demographics,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
64af5eba-840c-cca9-31f6-d63a8536c231,60-69,Male,"Up to $49,999",White,No,Bachelor's degree,Midwest,specific,1,American,1,1,1,1,NA,NA,race_ethnicity,demographics,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
64af5eba-840c-cca9-31f6-d63a8536c231,60-69,Male,"Up to $49,999",White,No,Bachelor's degree,Midwest,specific,3,white,1,1,1,1,NA,NA,race_ethnicity,demographics,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
64af654f-2bfa-7795-6da7-b2be8593d728,50-59,Male,"Up to $49,999",White,No,Doctorate degree,South,neighbor,2,race,NA,NA,NA,NA,1,0,race_ethnicity,demographics,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
64af6983-12bf-c908-ad91-a58fe2d192df,50-59,Female,"Up to $49,999",White,No,Master's or professional degree,South,specific,2,American,0,1,1,1,NA,NA,race_ethnicity,demographics,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
64af6c3a-1d1f-445c-e869-9607e3bb580b,30-39,Male,"$50,000 to $99,999",White,No,Completed some college but no degree,South,general,3,race,0,0,0,0,NA,NA,race_ethnicity,demographics,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
64af6c3a-1d1f-445c-e869-9607e3bb580b,30-39,Male,"$50,000 to $99,999",White,No,Completed some college but no degree,South,general,6,americanness,0,0,0,0,NA,NA,race_ethnicity,demographics,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
64afdaaa-d3b6-2040-b715-e7fc28d6496f,60-69,Male,"Up to $49,999",White,No,Bachelor's degree,Northeast,general,9,irish,1,0,0,0,NA,NA,race_ethnicity,demographics,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
64afe6a3-aa8c-22fb-0369-29038f03de0f,30-39,Male,"Up to $49,999",Black or African American,No,High school graduate,West,general,2,Black,0,0,0,0,NA,NA,race_ethnicity,demographics,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
64af4769-80af-abe8-653f-012b04409368,70-79,Female,"$50,000 to $99,999",White,No,Bachelor's degree,South,specific,9,Sexual orientation,1,1,1,1,NA,NA,sexuality,demographics,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64af4fdd-5286-ef64-df9e-d8fd3233673e,20-29,Female,"Up to $49,999",Black or African American,Prefer not to answer,Master's or professional degree,Northeast,general,9,bisexaul,1,1,1,1,NA,NA,sexuality,demographics,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64af5f4f-4c59-6faa-ad7c-1634802c4f5e,50-59,Male,"Up to $49,999",White,No,Master's or professional degree,Northeast,general,2,Gay,1,1,1,0,NA,NA,sexuality,demographics,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64af61ab-4a29-5b50-4712-668849c136f5,50-59,Male,"Up to $49,999",White,No,Doctorate degree,South,general,2,bisexual,0,0,0,0,NA,NA,sexuality,demographics,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64afe526-99f9-a2e2-280a-4b82cac8c41c,30-39,Male,"$50,000 to $99,999",White,No,Bachelor's degree,South,specific,2,gay,0,0,0,0,NA,NA,sexuality,demographics,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64af4769-80af-abe8-653f-012b04409368,70-79,Female,"$50,000 to $99,999",White,No,Bachelor's degree,South,specific,2,Gender,0,1,1,1,NA,NA,gender,demographics,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64af4769-80af-abe8-653f-012b04409368,70-79,Female,"$50,000 to $99,999",White,No,Bachelor's degree,South,specific,3,Sex,0,1,1,1,NA,NA,gender,demographics,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64af4794-0621-3036-464a-64588d30e10d,40-49,Male,"Up to $49,999",White,No,Completed some college but no degree,Midwest,coworker,1,male,NA,NA,NA,NA,0,0,gender,demographics,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64af4797-6a54-04b7-2231-e1601df0f20c,50-59,Female,"Up to $49,999",White,No,Doctorate degree,South,general,2,Gender,1,0,0,0,NA,NA,gender,demographics,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64af4a0c-b70e-52f7-2f15-648185412c3a,50-59,Male,"Up to $49,999",Black or African American,No,High school graduate,Midwest,neighbor,3,Gender ,NA,NA,NA,NA,0,0,gender,demographics,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64af4a58-3b28-1e34-1ddb-e431fe77920c,60-69,Male,Prefer not to answer,White,No,Completed some college but no degree,South,general,1,male,1,1,0,1,NA,NA,gender,demographics,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
